,months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,ages_category,customer_category,Contract Years,total_premiums_paid,net_value_of_customer
317,275.0,45.0,403737.0,1991-12-06,IN,500/1000,2000.0,1447.77,0.0,605756.0,FEMALE,Associate,adm-clerical,camping,wife,39400.0,-63900.0,2015-01-18,Multi-vehicle Collision,Side Collision,Total Loss,Ambulance,VA,Northbend,3835 5th Ave,8.0,3.0,YES,1.0,1.0,?,64320.0,5360.0,10720.0,48240.0,Accura,MDX,1998.0,N,Middle Aged,Long-Term Client,22.916666666666668,33178.0625,-31141.9375
318,1.0,33.0,162004.0,1995-09-19,IL,250/500,500.0,903.32,0.0,451184.0,FEMALE,High School,transport-moving,yachting,not-in-family,0.0,0.0,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Northbend,5925 Tree Hwy,1.0,3.0,?,1.0,0.0,?,31700.0,6340.0,3170.0,22190.0,Toyota,Highlander,2006.0,N,Middle Aged,New Client,0.08333333333333333,75.27666666666667,-31624.72333333333
319,85.0,30.0,740384.0,1993-10-29,IN,500/1000,1000.0,1454.42,0.0,459588.0,MALE,Associate,protective-serv,reading,other-relative,51600.0,-73900.0,2015-01-31,Single Vehicle Collision,Side Collision,Major Damage,Other,NY,Springfield,6250 1st Ridge,19.0,1.0,YES,0.0,1.0,YES,74280.0,12380.0,12380.0,49520.0,Suburu,Forrestor,2006.0,Y,Young Adult,Established Client,7.083333333333333,10302.141666666666,-63977.85833333334
320,233.0,37.0,876714.0,1991-11-03,IL,100/300,2000.0,1603.42,0.0,616637.0,FEMALE,High School,sales,video-games,wife,61600.0,-30200.0,2015-02-06,Single Vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,1346 5th Lane,17.0,1.0,YES,0.0,2.0,YES,80520.0,13420.0,6710.0,60390.0,Toyota,Corolla,2005.0,N,Middle Aged,Long-Term Client,19.416666666666668,31133.071666666667,-49386.92833333333
321,142.0,30.0,951543.0,2002-07-09,IN,250/500,2000.0,1616.58,0.0,447979.0,MALE,JD,adm-clerical,polo,husband,58500.0,-46800.0,2015-02-04,Multi-vehicle Collision,Rear Collision,Major Damage,Other,SC,Hillsdale,1128 Maple Lane,13.0,3.0,YES,0.0,3.0,YES,63600.0,6360.0,12720.0,44520.0,Dodge,RAM,2010.0,N,Young Adult,Established Client,11.833333333333334,19129.53,-44470.47
322,266.0,44.0,576723.0,1999-12-07,IL,250/500,500.0,1611.83,0.0,460176.0,MALE,High School,handlers-cleaners,movies,husband,0.0,0.0,2015-01-02,Single Vehicle Collision,Front Collision,Total Loss,Police,WV,Riverwood,6309 Cherokee Ave,4.0,1.0,?,1.0,2.0,YES,32800.0,3280.0,3280.0,26240.0,BMW,3 Series,2012.0,N,Middle Aged,Long-Term Client,22.166666666666668,35728.89833333333,2928.898333333331
323,350.0,50.0,391003.0,2005-07-01,OH,500/1000,500.0,889.13,0.0,459429.0,FEMALE,Masters,priv-house-serv,board-games,other-relative,0.0,0.0,2015-02-26,Multi-vehicle Collision,Rear Collision,Total Loss,Police,PA,Northbend,4618 Flute Ave,14.0,3.0,NO,0.0,2.0,NO,44190.0,9820.0,4910.0,29460.0,Audi,A3,2015.0,N,Middle Aged,Long-Term Client,29.166666666666668,25932.958333333332,-18257.041666666668
324,97.0,26.0,225865.0,1991-11-04,IL,250/500,1000.0,1252.08,0.0,465456.0,MALE,College,exec-managerial,sleeping,not-in-family,0.0,0.0,2015-02-08,Multi-vehicle Collision,Rear Collision,Major Damage,Other,VA,Springfield,6191 Oak Lane,4.0,2.0,YES,2.0,2.0,NO,50400.0,10080.0,5040.0,35280.0,Honda,CRV,2000.0,Y,Young Adult,Established Client,8.083333333333334,10120.98,-40279.020000000004
325,399.0,55.0,984948.0,1993-04-14,IL,500/1000,2000.0,995.56,0.0,464665.0,MALE,JD,tech-support,sleeping,not-in-family,0.0,-65400.0,2015-02-07,Multi-vehicle Collision,Side Collision,Total Loss,Police,NY,Northbend,1316 Britain Ridge,23.0,3.0,YES,1.0,1.0,YES,88400.0,17680.0,8840.0,61880.0,Nissan,Pathfinder,2010.0,N,Middle Aged,Long-Term Client,33.25,33102.369999999995,-55297.630000000005
326,305.0,49.0,890328.0,2009-08-23,IL,100/300,2000.0,1347.92,0.0,430853.0,FEMALE,High School,farming-fishing,bungie-jumping,own-child,0.0,-42100.0,2015-02-17,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Hillsdale,5924 Maple Drive,21.0,3.0,YES,0.0,2.0,?,66550.0,12100.0,6050.0,48400.0,Volkswagen,Jetta,2003.0,N,Middle Aged,Long-Term Client,25.416666666666668,34259.63333333333,-32290.36666666667
327,276.0,47.0,803294.0,1993-06-18,IN,100/300,1000.0,1724.09,0.0,615712.0,MALE,PhD,craft-repair,yachting,own-child,0.0,0.0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,NY,Arlington,8917 Tree Ridge,23.0,3.0,YES,0.0,0.0,?,65780.0,5980.0,11960.0,47840.0,Chevrolet,Tahoe,2014.0,N,Middle Aged,Long-Term Client,23.0,39654.06999999999,-26125.930000000008
328,257.0,40.0,414913.0,2012-07-17,IN,250/500,500.0,1379.93,0.0,608228.0,MALE,MD,armed-forces,base-jumping,husband,0.0,0.0,2015-02-01,Multi-vehicle Collision,Side Collision,Major Damage,Other,NY,Columbus,3966 Francis Ridge,6.0,3.0,?,0.0,2.0,YES,51810.0,9420.0,4710.0,37680.0,Audi,A3,2002.0,Y,Middle Aged,Long-Term Client,21.416666666666668,29553.500833333335,-22256.499166666665
329,78.0,31.0,414519.0,1999-01-25,IN,250/500,1000.0,1554.64,4000000.0,457535.0,MALE,PhD,protective-serv,board-games,own-child,0.0,-27900.0,2015-02-03,Single Vehicle Collision,Front Collision,Major Damage,Other,WV,Springfield,1507 Solo Ave,21.0,1.0,NO,1.0,0.0,NO,55660.0,5060.0,10120.0,40480.0,Honda,CRV,2009.0,Y,Middle Aged,Established Client,6.5,10105.16,-45554.84
330,129.0,28.0,818413.0,1990-02-23,OH,500/1000,1000.0,1377.94,0.0,442540.0,MALE,Masters,machine-op-inspct,base-jumping,not-in-family,0.0,0.0,2015-02-21,Single Vehicle Collision,Side Collision,Major Damage,Fire,NY,Springfield,4272 Oak Ridge,23.0,1.0,?,2.0,3.0,?,44640.0,9920.0,4960.0,29760.0,Toyota,Camry,2005.0,N,Young Adult,Established Client,10.75,14812.855,-29827.145
331,283.0,46.0,487356.0,2000-08-30,IL,500/1000,2000.0,1313.33,0.0,455332.0,FEMALE,PhD,transport-moving,reading,husband,53500.0,-73600.0,2015-01-09,Multi-vehicle Collision,Front Collision,Major Damage,Ambulance,NY,Riverwood,4434 Lincoln Ave,3.0,3.0,?,1.0,3.0,NO,77660.0,7060.0,14120.0,56480.0,Nissan,Maxima,2004.0,Y,Middle Aged,Long-Term Client,23.583333333333332,30972.699166666665,-46687.300833333335
332,85.0,25.0,159768.0,2008-09-03,IN,250/500,500.0,1259.02,0.0,439534.0,FEMALE,JD,tech-support,base-jumping,unmarried,67000.0,-53600.0,2015-02-16,Parked Car,?,Trivial Damage,None,SC,Northbend,7529 Solo Ridge,8.0,1.0,NO,2.0,2.0,?,5640.0,940.0,940.0,3760.0,Nissan,Ultima,2005.0,N,Young Adult,Established Client,7.083333333333333,8918.058333333334,3278.0583333333343
333,101.0,26.0,865839.0,1991-08-02,IL,500/1000,1000.0,1371.88,0.0,462420.0,FEMALE,MD,prof-specialty,reading,husband,0.0,0.0,2015-02-04,Parked Car,?,Trivial Damage,None,VA,Arlington,8096 Apache Hwy,4.0,1.0,?,2.0,2.0,?,3190.0,580.0,580.0,2030.0,Suburu,Legacy,1995.0,N,Young Adult,Established Client,8.416666666666666,11546.656666666668,8356.656666666668
334,96.0,30.0,406567.0,2001-09-25,OH,100/300,500.0,1399.27,6000000.0,448913.0,MALE,College,prof-specialty,hiking,wife,38900.0,-48700.0,2015-02-24,Single Vehicle Collision,Side Collision,Total Loss,Fire,NC,Arlington,9417 Tree Hwy,22.0,1.0,?,0.0,0.0,YES,53440.0,0.0,6680.0,46760.0,Ford,Escape,2004.0,N,Young Adult,Established Client,8.0,11194.16,-42245.84
335,121.0,31.0,623032.0,2007-03-11,IL,500/1000,1000.0,1061.98,6000000.0,440837.0,FEMALE,JD,armed-forces,camping,unmarried,0.0,0.0,2015-02-01,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WV,Hillsdale,3809 Texas Lane,16.0,1.0,NO,0.0,1.0,YES,65250.0,7250.0,7250.0,50750.0,BMW,3 Series,2002.0,N,Middle Aged,Established Client,10.083333333333334,10708.298333333334,-54541.70166666667
336,176.0,39.0,935442.0,2010-11-20,OH,250/500,500.0,1365.46,4000000.0,466634.0,MALE,College,armed-forces,sleeping,unmarried,0.0,-56600.0,2015-02-05,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,SC,Columbus,1540 Apache Lane,14.0,3.0,NO,2.0,1.0,NO,44280.0,4920.0,4920.0,34440.0,Chevrolet,Silverado,2008.0,N,Middle Aged,Long-Term Client,14.666666666666666,20026.74666666667,-24253.25333333333
337,159.0,37.0,106873.0,1998-08-28,IL,500/1000,1000.0,894.4,0.0,446435.0,MALE,Associate,tech-support,camping,wife,0.0,-53700.0,2015-01-07,Single Vehicle Collision,Rear Collision,Total Loss,Police,NY,Springfield,2337 Lincoln Hwy,13.0,1.0,YES,2.0,0.0,NO,70290.0,7810.0,7810.0,54670.0,Dodge,RAM,1999.0,N,Middle Aged,Long-Term Client,13.25,11850.8,-58439.2
338,120.0,30.0,563878.0,2002-07-16,IN,250/500,500.0,956.69,0.0,438237.0,FEMALE,Associate,priv-house-serv,movies,husband,39600.0,-64300.0,2015-02-06,Single Vehicle Collision,Front Collision,Minor Damage,Other,NY,Hillsdale,6770 1st St,20.0,1.0,?,1.0,1.0,YES,87100.0,8710.0,8710.0,69680.0,Saab,92x,2000.0,N,Young Adult,Established Client,10.0,9566.900000000001,-77533.1
339,212.0,35.0,620855.0,1990-04-29,IN,500/1000,2000.0,1123.89,0.0,468313.0,MALE,MD,priv-house-serv,video-games,unmarried,35400.0,-49200.0,2015-01-21,Multi-vehicle Collision,Front Collision,Total Loss,Fire,NY,Columbus,4119 Texas St,0.0,3.0,?,1.0,3.0,?,50380.0,4580.0,4580.0,41220.0,Suburu,Forrestor,1996.0,N,Middle Aged,Long-Term Client,17.666666666666668,19855.390000000003,-30524.609999999997
340,290.0,45.0,583169.0,1998-02-01,IL,100/300,500.0,1085.03,0.0,476303.0,FEMALE,JD,sales,cross-fit,wife,0.0,-61000.0,2015-03-01,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Arlington,4347 2nd Ridge,23.0,3.0,YES,2.0,2.0,NO,64800.0,12960.0,6480.0,45360.0,Audi,A3,2014.0,Y,Middle Aged,Long-Term Client,24.166666666666668,26221.558333333334,-38578.441666666666
341,299.0,42.0,337677.0,2008-07-20,OH,100/300,2000.0,1437.33,0.0,450339.0,FEMALE,Associate,craft-repair,movies,wife,25000.0,0.0,2015-02-24,Single Vehicle Collision,Rear Collision,Minor Damage,Other,SC,Columbus,1091 1st Drive,13.0,1.0,YES,1.0,3.0,NO,70400.0,12800.0,12800.0,44800.0,BMW,3 Series,2000.0,N,Middle Aged,Long-Term Client,24.916666666666668,35813.472499999996,-34586.527500000004
342,66.0,26.0,445973.0,1998-11-13,IL,250/500,1000.0,988.29,0.0,476502.0,MALE,College,armed-forces,skydiving,own-child,0.0,0.0,2015-02-02,Single Vehicle Collision,Rear Collision,Major Damage,Police,NY,Northbend,8203 Lincoln Ave,8.0,1.0,?,2.0,2.0,YES,57860.0,0.0,10520.0,47340.0,Suburu,Impreza,2008.0,Y,Young Adult,Established Client,5.5,5435.595,-52424.405
343,334.0,47.0,156694.0,2001-05-24,IL,500/1000,500.0,1238.89,0.0,600561.0,MALE,Masters,protective-serv,sleeping,other-relative,0.0,0.0,2015-01-31,Vehicle Theft,?,Minor Damage,None,WV,Northbend,9154 MLK Hwy,3.0,1.0,?,0.0,3.0,NO,6240.0,960.0,960.0,4320.0,Ford,Fusion,2011.0,N,Middle Aged,Long-Term Client,27.833333333333332,34482.43833333334,28242.43833333334
344,216.0,38.0,421940.0,2014-06-03,IN,100/300,1000.0,1384.64,5000000.0,600754.0,FEMALE,Associate,tech-support,board-games,unmarried,0.0,0.0,2015-01-09,Single Vehicle Collision,Rear Collision,Total Loss,Police,VA,Columbus,5780 4th Ave,16.0,1.0,?,2.0,3.0,NO,66600.0,16650.0,11100.0,38850.0,Jeep,Grand Cherokee,2012.0,Y,Middle Aged,Long-Term Client,18.0,24923.52,-41676.479999999996
345,86.0,28.0,613226.0,1991-08-22,IN,100/300,2000.0,1595.07,0.0,439304.0,MALE,PhD,transport-moving,hiking,unmarried,75800.0,0.0,2015-02-23,Single Vehicle Collision,Side Collision,Minor Damage,Police,VA,Hillsdale,6945 Texas Hwy,19.0,1.0,YES,0.0,2.0,YES,70920.0,11820.0,11820.0,47280.0,Jeep,Wrangler,2002.0,N,Young Adult,Established Client,7.166666666666667,11431.335,-59488.665
346,429.0,56.0,804410.0,1998-12-12,OH,250/500,1000.0,1127.89,6000000.0,460722.0,MALE,Associate,machine-op-inspct,skydiving,own-child,67400.0,-43800.0,2015-01-28,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WV,Springfield,5639 1st Ridge,0.0,1.0,YES,2.0,0.0,YES,39480.0,6580.0,6580.0,26320.0,Suburu,Forrestor,2002.0,N,Elderly,Long-Term Client,35.75,40322.067500000005,842.0675000000047
347,257.0,43.0,553565.0,1999-02-18,IN,500/1000,2000.0,929.7,6000000.0,618632.0,FEMALE,PhD,handlers-cleaners,base-jumping,husband,46400.0,-74300.0,2015-01-14,Single Vehicle Collision,Front Collision,Total Loss,Other,VA,Arlington,3834 Pine St,12.0,1.0,?,2.0,2.0,YES,63240.0,10540.0,5270.0,47430.0,Mercedes,E400,2005.0,N,Middle Aged,Long-Term Client,21.416666666666668,19911.075,-43328.925
348,15.0,34.0,399524.0,1997-10-30,IL,100/300,1000.0,1829.63,0.0,452204.0,MALE,JD,tech-support,cross-fit,not-in-family,56700.0,0.0,2015-02-03,Multi-vehicle Collision,Side Collision,Total Loss,Other,SC,Arlington,1358 Maple St,21.0,3.0,YES,1.0,0.0,?,67650.0,12300.0,6150.0,49200.0,Audi,A5,2009.0,N,Middle Aged,New Client,1.25,2287.0375,-65362.9625
349,230.0,39.0,331595.0,1999-11-29,IL,100/300,1000.0,904.7,7000000.0,454530.0,FEMALE,MD,craft-repair,bungie-jumping,unmarried,68600.0,-22300.0,2015-02-17,Single Vehicle Collision,Front Collision,Major Damage,Fire,SC,Riverwood,7460 Apache Lane,0.0,1.0,?,1.0,3.0,NO,74200.0,14840.0,14840.0,44520.0,Accura,TL,2002.0,Y,Middle Aged,Long-Term Client,19.166666666666668,17340.083333333332,-56859.91666666667
350,250.0,43.0,380067.0,2013-07-07,OH,500/1000,1000.0,1243.84,0.0,474848.0,FEMALE,JD,tech-support,polo,own-child,47900.0,-73400.0,2015-01-30,Single Vehicle Collision,Side Collision,Minor Damage,Other,VA,Columbus,5771 Sky Ave,22.0,1.0,YES,1.0,3.0,NO,64900.0,12980.0,12980.0,38940.0,Volkswagen,Jetta,2011.0,N,Middle Aged,Long-Term Client,20.833333333333332,25913.333333333332,-38986.66666666667
351,270.0,44.0,701521.0,2003-07-05,IL,500/1000,2000.0,1030.95,0.0,435985.0,FEMALE,Associate,machine-op-inspct,paintball,other-relative,47200.0,0.0,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,NC,Northbend,2865 Maple Lane,20.0,3.0,?,1.0,0.0,NO,35900.0,7180.0,3590.0,25130.0,Audi,A3,2007.0,Y,Middle Aged,Long-Term Client,22.5,23196.375000000004,-12703.624999999996
352,65.0,26.0,360770.0,2005-09-21,IN,100/300,500.0,1285.03,3000000.0,457942.0,FEMALE,High School,craft-repair,camping,unmarried,0.0,-41500.0,2015-02-03,Single Vehicle Collision,Rear Collision,Minor Damage,Fire,VA,Riverwood,8940 Elm Ave,0.0,1.0,NO,1.0,3.0,?,52200.0,5220.0,10440.0,36540.0,Honda,CRV,2011.0,N,Young Adult,Established Client,5.416666666666667,6960.579166666666,-45239.42083333334
353,475.0,57.0,958785.0,1995-02-18,OH,100/300,500.0,1216.56,0.0,436522.0,MALE,Masters,adm-clerical,skydiving,own-child,67400.0,-83200.0,2015-01-31,Single Vehicle Collision,Front Collision,Minor Damage,Police,SC,Hillsdale,1215 Pine Hwy,20.0,1.0,?,0.0,2.0,NO,78000.0,6500.0,13000.0,58500.0,Suburu,Forrestor,2000.0,N,Elderly,Long-Term Client,39.583333333333336,48155.5,-29844.5
354,77.0,27.0,797934.0,1999-04-07,IN,500/1000,2000.0,966.26,0.0,471704.0,FEMALE,High School,adm-clerical,base-jumping,own-child,56400.0,-32800.0,2015-02-06,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,NY,Springfield,6874 Maple Ridge,1.0,3.0,YES,0.0,0.0,?,67200.0,6720.0,6720.0,53760.0,Volkswagen,Passat,1995.0,N,Young Adult,Established Client,6.416666666666667,6200.168333333333,-60999.831666666665
355,256.0,43.0,883980.0,2014-12-13,OH,100/300,500.0,1203.17,0.0,455810.0,FEMALE,MD,prof-specialty,golf,unmarried,56700.0,-65600.0,2015-02-06,Single Vehicle Collision,Rear Collision,Total Loss,Fire,WV,Hillsdale,8834 Elm Drive,11.0,1.0,NO,0.0,0.0,?,63250.0,11500.0,5750.0,46000.0,Nissan,Ultima,1997.0,N,Middle Aged,Long-Term Client,21.333333333333332,25667.626666666667,-37582.37333333334
356,229.0,37.0,340614.0,1997-06-01,IL,250/500,2000.0,1212.12,0.0,446544.0,FEMALE,MD,craft-repair,paintball,not-in-family,65600.0,0.0,2015-01-29,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Columbus,8542 Lincoln Ridge,14.0,3.0,YES,1.0,1.0,YES,68760.0,11460.0,5730.0,51570.0,Ford,Fusion,1995.0,N,Middle Aged,Long-Term Client,19.083333333333332,23131.289999999997,-45628.71000000001
357,110.0,28.0,435784.0,2013-07-13,OH,250/500,1000.0,1573.93,0.0,461919.0,MALE,College,other-service,movies,other-relative,30400.0,0.0,2015-01-07,Multi-vehicle Collision,Side Collision,Minor Damage,Police,NY,Springfield,9397 Francis St,20.0,3.0,YES,0.0,2.0,?,65040.0,10840.0,10840.0,43360.0,Suburu,Impreza,2010.0,N,Young Adult,Established Client,9.166666666666666,14427.691666666666,-50612.308333333334
358,177.0,33.0,563837.0,2002-12-30,IL,100/300,1000.0,1609.67,0.0,470128.0,MALE,College,adm-clerical,yachting,wife,0.0,-13200.0,2015-01-20,Single Vehicle Collision,Side Collision,Major Damage,Ambulance,SC,Springfield,4907 Andromedia Drive,22.0,1.0,?,1.0,3.0,?,82800.0,20700.0,13800.0,48300.0,Jeep,Grand Cherokee,2004.0,Y,Middle Aged,Long-Term Client,14.75,23742.632500000003,-59057.36749999999
359,292.0,44.0,200827.0,1997-02-28,OH,500/1000,500.0,1097.57,0.0,462836.0,MALE,PhD,priv-house-serv,basketball,unmarried,0.0,0.0,2015-02-28,Single Vehicle Collision,Side Collision,Total Loss,Other,SC,Columbus,4429 Washington St,12.0,1.0,NO,1.0,0.0,YES,61700.0,6170.0,6170.0,49360.0,Saab,93,2005.0,N,Middle Aged,Long-Term Client,24.333333333333332,26707.536666666663,-34992.46333333333
360,451.0,61.0,533941.0,1998-06-18,IN,250/500,2000.0,1618.65,2000000.0,475407.0,FEMALE,Associate,transport-moving,polo,unmarried,0.0,-42600.0,2015-02-04,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,OH,Columbus,2651 MLK Lane,3.0,3.0,YES,2.0,1.0,YES,78100.0,15620.0,7810.0,54670.0,Chevrolet,Tahoe,1997.0,Y,Elderly,Long-Term Client,37.583333333333336,60834.262500000004,-17265.737499999996
361,61.0,24.0,265026.0,1996-02-08,IN,100/300,500.0,922.67,0.0,473611.0,FEMALE,College,priv-house-serv,paintball,other-relative,47400.0,0.0,2015-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,SC,Northbend,2942 1st Lane,15.0,3.0,YES,2.0,1.0,?,65520.0,9360.0,9360.0,46800.0,Toyota,Highlander,2011.0,Y,Young Adult,Established Client,5.083333333333333,4690.239166666667,-60829.760833333334
362,150.0,30.0,354481.0,2004-11-17,IN,100/300,1000.0,1342.02,0.0,608425.0,MALE,MD,prof-specialty,polo,own-child,0.0,0.0,2015-02-28,Parked Car,?,Trivial Damage,None,VA,Arlington,6317 Best St,8.0,1.0,YES,0.0,2.0,NO,4500.0,450.0,450.0,3600.0,Saab,93,1999.0,N,Young Adult,Established Client,12.5,16775.25,12275.25
363,283.0,41.0,566720.0,2012-10-25,OH,100/300,500.0,1195.01,0.0,476227.0,FEMALE,Associate,sales,reading,own-child,60700.0,-54300.0,2015-01-08,Multi-vehicle Collision,Side Collision,Major Damage,Other,WV,Northbend,1555 Washington Lane,13.0,3.0,NO,0.0,2.0,?,42700.0,0.0,6100.0,36600.0,Mercedes,ML350,2011.0,Y,Middle Aged,Long-Term Client,23.583333333333332,28182.319166666664,-14517.680833333336
364,291.0,46.0,832746.0,2006-04-13,OH,500/1000,1000.0,994.74,0.0,452701.0,FEMALE,High School,adm-clerical,polo,own-child,0.0,-55300.0,2015-01-25,Parked Car,?,Minor Damage,Police,SC,Hillsdale,1919 4th Lane,8.0,1.0,NO,2.0,2.0,YES,5580.0,620.0,620.0,4340.0,Volkswagen,Passat,2005.0,Y,Middle Aged,Long-Term Client,24.25,24122.445,18542.445
365,162.0,31.0,386690.0,2006-02-21,IN,100/300,1000.0,1050.24,0.0,456789.0,FEMALE,Masters,adm-clerical,chess,wife,30700.0,0.0,2015-02-26,Parked Car,?,Minor Damage,None,NC,Arlington,5480 3rd Ridge,7.0,1.0,?,0.0,0.0,NO,3600.0,360.0,720.0,2520.0,BMW,X5,2013.0,Y,Middle Aged,Long-Term Client,13.5,14178.24,10578.24
366,154.0,36.0,979285.0,2003-12-17,IL,250/500,2000.0,1313.51,7000000.0,600904.0,FEMALE,Masters,exec-managerial,dancing,own-child,68500.0,0.0,2015-02-03,Vehicle Theft,?,Trivial Damage,None,SC,Northbrook,8864 Tree Ridge,9.0,1.0,?,2.0,0.0,?,2800.0,280.0,280.0,2240.0,Volkswagen,Passat,2015.0,N,Middle Aged,Long-Term Client,12.833333333333334,16856.711666666666,14056.711666666666
367,289.0,47.0,594722.0,1999-07-31,OH,500/1000,2000.0,1102.29,0.0,450889.0,FEMALE,Associate,adm-clerical,hiking,own-child,73000.0,-37900.0,2015-01-31,Single Vehicle Collision,Front Collision,Minor Damage,Ambulance,VA,Northbend,2777 Solo Drive,15.0,1.0,NO,1.0,0.0,YES,54000.0,6000.0,6000.0,42000.0,Toyota,Highlander,1996.0,N,Middle Aged,Long-Term Client,24.083333333333332,26546.8175,-27453.1825
368,10.0,19.0,216738.0,2014-08-05,IN,250/500,1000.0,1185.78,0.0,478837.0,FEMALE,JD,craft-repair,yachting,wife,0.0,-60700.0,2015-02-01,Single Vehicle Collision,Side Collision,Minor Damage,Police,NC,Northbend,9929 Rock Drive,5.0,1.0,?,0.0,2.0,?,48950.0,4450.0,8900.0,35600.0,Accura,TL,2011.0,Y,Young Adult,New Client,0.8333333333333334,988.15,-47961.85
369,309.0,47.0,369048.0,2011-06-05,IL,500/1000,500.0,1527.95,0.0,611322.0,MALE,PhD,exec-managerial,hiking,other-relative,69400.0,0.0,2015-02-21,Multi-vehicle Collision,Rear Collision,Major Damage,Other,WV,Northbend,4143 Maple Ridge,15.0,4.0,YES,0.0,1.0,?,77800.0,15560.0,15560.0,46680.0,Dodge,RAM,2002.0,N,Middle Aged,Long-Term Client,25.75,39344.7125,-38455.2875
370,396.0,57.0,514424.0,1992-10-11,IN,100/300,1000.0,1366.39,0.0,438180.0,MALE,High School,protective-serv,exercise,other-relative,0.0,-22400.0,2015-01-30,Multi-vehicle Collision,Front Collision,Major Damage,Other,NC,Columbus,7121 Rock St,22.0,3.0,YES,2.0,1.0,NO,52560.0,11680.0,5840.0,35040.0,Saab,93,1995.0,N,Elderly,Long-Term Client,33.0,45090.87,-7469.129999999997
371,273.0,41.0,954191.0,2010-02-17,OH,500/1000,1000.0,1403.9,0.0,449793.0,FEMALE,PhD,farming-fishing,dancing,own-child,0.0,0.0,2015-01-31,Multi-vehicle Collision,Side Collision,Total Loss,Police,VA,Riverwood,9067 Texas Ave,16.0,2.0,?,1.0,2.0,YES,44110.0,4010.0,8020.0,32080.0,Honda,Accord,2015.0,N,Middle Aged,Long-Term Client,22.75,31938.725000000002,-12171.274999999998
372,129.0,30.0,150181.0,2007-05-06,IL,500/1000,2000.0,927.23,0.0,450730.0,FEMALE,PhD,sales,video-games,husband,51500.0,0.0,2015-01-13,Single Vehicle Collision,Front Collision,Total Loss,Other,SC,Hillsdale,9245 Weaver Ridge,7.0,1.0,NO,1.0,3.0,?,74360.0,13520.0,6760.0,54080.0,Suburu,Forrestor,2009.0,N,Young Adult,Established Client,10.75,9967.7225,-64392.2775
373,140.0,31.0,388671.0,1997-05-01,OH,250/500,2000.0,1554.86,6000000.0,608758.0,FEMALE,JD,armed-forces,base-jumping,wife,59000.0,0.0,2015-02-16,Parked Car,?,Minor Damage,None,WV,Arlington,4585 Francis Ave,2.0,1.0,YES,1.0,2.0,?,6120.0,680.0,680.0,4760.0,Honda,Civic,2002.0,Y,Middle Aged,Established Client,11.666666666666666,18140.033333333333,12020.033333333333
374,419.0,53.0,457244.0,1998-01-28,IL,500/1000,2000.0,736.07,6000000.0,445339.0,MALE,College,transport-moving,chess,unmarried,45700.0,0.0,2015-02-04,Multi-vehicle Collision,Side Collision,Minor Damage,Police,SC,Northbend,6738 Francis Hwy,17.0,4.0,?,0.0,0.0,YES,62280.0,5190.0,10380.0,46710.0,Suburu,Forrestor,2012.0,N,Middle Aged,Long-Term Client,34.916666666666664,25701.110833333336,-36578.88916666666
375,315.0,44.0,206667.0,1993-05-05,IL,250/500,1000.0,974.16,6000000.0,438328.0,FEMALE,Masters,sales,reading,other-relative,0.0,-56800.0,2015-02-07,Multi-vehicle Collision,Front Collision,Total Loss,Other,NY,Springfield,7576 Pine Ridge,12.0,3.0,?,1.0,0.0,YES,26730.0,4860.0,4860.0,17010.0,Volkswagen,Jetta,2006.0,N,Middle Aged,Long-Term Client,26.25,25571.699999999997,-1158.300000000003
